Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.07.03USDTotal Vehicle Sales,7/3/12 0:00,TRUE,Total Vehicle Sales,USD,1,14.0M,13.8M
2012.07.03JPYMonetary Base y y,7/3/12 0:50,FALSE,Monetary Base y/y,JPY,1,3.6%,2.4%
2012.07.03CNYNon-Manufacturing PMI,7/3/12 2:00,FALSE,Non-Manufacturing PMI,CNY,1," ",55.2
2012.07.03NZDANZ Commodity Prices m m,7/3/12 2:00,FALSE,ANZ Commodity Prices m/m,NZD,1," ",-4.2%
2012.07.03AUDBuilding Approvals m m,7/3/12 2:30,FALSE,Building Approvals m/m,AUD,3,5.1%,-7.6%
2012.07.03JPYAverage Cash Earnings y y,7/3/12 2:30,FALSE,Average Cash Earnings y/y,JPY,2,0.6%,0.2%
2012.07.03JPY10-y Bond Auction,7/3/12 4:45,FALSE,10-y Bond Auction,JPY,1," ",0.86|3.0
2012.07.03AUDCash Rate,7/3/12 5:30,FALSE,Cash Rate,AUD,3,3.50%,3.50%
2012.07.03AUDRBA Rate Statement,7/3/12 5:30,FALSE,RBA Rate Statement,AUD,3," "," "
2012.07.03EURSpanish Unemployment Change,7/3/12 8:00,FALSE,Spanish Unemployment Change,EUR,2," ",-30.1K
2012.07.03GBPConstruction PMI,7/3/12 9:30,FALSE,Construction PMI,GBP,3,53.1,54.4
2012.07.03GBPM4 Money Supply m m,7/3/12 9:30,FALSE,M4 Money Supply m/m,GBP,1,1.4%,0.9%
2012.07.03GBPMortgage Approvals,7/3/12 9:30,FALSE,Mortgage Approvals,GBP,1,51K,52K
2012.07.03GBPNet Lending to Individuals m m,7/3/12 9:30,FALSE,Net Lending to Individuals m/m,GBP,2,1.1B,1.4B
2012.07.03EURPPI m m,7/3/12 10:00,FALSE,PPI m/m,EUR,1,-0.2%,0.1%
2012.07.03CADManufacturing PMI,7/3/12 14:30,FALSE,Manufacturing PMI,CAD,1," ",54.7
2012.07.03USDFactory Orders m m,7/3/12 15:00,FALSE,Factory Orders m/m,USD,2,0.1%,-0.7%
2012.07.03NZDGDT Price Index,7/3/12 15:30,FALSE,GDT Price Index,NZD,1," ",-0.1%

