Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.07.23JPYTrade Balance,7/23/15 0:50,FALSE,Trade Balance,JPY,2,-0.25T,-0.16T
2015.07.23EURGreek Gov Debt Crisis Vote,7/23/15 2:11,FALSE,Greek Gov Debt Crisis Vote,EUR,3,Pass," "
2015.07.23AUDNAB Quarterly Business Confidence,7/23/15 2:30,FALSE,NAB Quarterly Business Confidence,AUD,2," ",0
2015.07.23EURSpanish Unemployment Rate,7/23/15 8:00,FALSE,Spanish Unemployment Rate,EUR,2,22.8%,23.8%
2015.07.23GBPRetail Sales m m,7/23/15 9:30,FALSE,Retail Sales m/m,GBP,3,0.4%,0.3%
2015.07.23CADCore Retail Sales m m,7/23/15 13:30,FALSE,Core Retail Sales m/m,CAD,3,0.7%,-0.5%
2015.07.23CADRetail Sales m m,7/23/15 13:30,FALSE,Retail Sales m/m,CAD,2,0.4%,-0.1%
2015.07.23USDUnemployment Claims,7/23/15 13:30,FALSE,Unemployment Claims,USD,3,279K,281K
2015.07.23EURConsumer Confidence,7/23/15 15:00,FALSE,Consumer Confidence,EUR,1,-6,-6
2015.07.23USDCB Leading Index m m,7/23/15 15:00,FALSE,CB Leading Index m/m,USD,1,0.1%,0.8%
2015.07.23EURGerman Buba President Weidmann Speaks,7/23/15 15:15,FALSE,German Buba President Weidmann Speaks,EUR,2," "," "
2015.07.23USDNatural Gas Storage,7/23/15 15:30,FALSE,Natural Gas Storage,USD,1,71B,99B
2015.07.23NZDTrade Balance,7/23/15 23:45,FALSE,Trade Balance,NZD,3,100M,371M

