Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.01.16GBPRICS House Price Balance,1/16/20 0:01,FALSE,RICS House Price Balance,GBP,1,-9%,-11%
2020.01.16CNYNew Loans,1/16/20 6:59,FALSE,New Loans,CNY,2,1250B,1390B
2020.01.16EURGerman Final CPI m m,1/16/20 7:00,FALSE,German Final CPI m/m,EUR,1,0.5%,0.5%
2020.01.16CNYM2 Money Supply y y,1/16/20 7:02,FALSE,M2 Money Supply y/y,CNY,1,8.4%,8.2%
2020.01.16GBPBOE Credit Conditions Survey,1/16/20 9:30,FALSE,BOE Credit Conditions Survey,GBP,2," "," "
2020.01.16EURECB Monetary Policy Meeting Accounts,1/16/20 12:30,FALSE,ECB Monetary Policy Meeting Accounts,EUR,3," "," "
2020.01.16CADADP Non-Farm Employment Change,1/16/20 13:30,FALSE,ADP Non-Farm Employment Change,CAD,1," ",27.6K
2020.01.16USDCore Retail Sales m m,1/16/20 13:30,FALSE,Core Retail Sales m/m,USD,3,0.5%,0.0%
2020.01.16USDImport Prices m m,1/16/20 13:30,FALSE,Import Prices m/m,USD,1,0.3%,0.1%
2020.01.16USDPhilly Fed Manufacturing Index,1/16/20 13:30,FALSE,Philly Fed Manufacturing Index,USD,2,3.7,0.3
2020.01.16USDRetail Sales m m,1/16/20 13:30,FALSE,Retail Sales m/m,USD,3,0.3%,0.3%
2020.01.16USDUnemployment Claims,1/16/20 13:30,FALSE,Unemployment Claims,USD,1,217K,214K
2020.01.16USDBusiness Inventories m m,1/16/20 15:00,FALSE,Business Inventories m/m,USD,1,-0.1%,0.1%
2020.01.16USDFOMC Member Bowman Speaks,1/16/20 15:00,FALSE,FOMC Member Bowman Speaks,USD,2," "," "
2020.01.16USDNAHB Housing Market Index,1/16/20 15:00,FALSE,NAHB Housing Market Index,USD,1,74,76
2020.01.16USDNatural Gas Storage,1/16/20 15:30,FALSE,Natural Gas Storage,USD,1,-91B,-44B
2020.01.16EURECB President Lagarde Speaks,1/16/20 18:00,FALSE,ECB President Lagarde Speaks,EUR,3," "," "
2020.01.16USDTIC Long-Term Purchases,1/16/20 21:00,FALSE,TIC Long-Term Purchases,USD,1,34.5B,31.5B
2020.01.16NZDBusinessNZ Manufacturing Index,1/16/20 21:30,FALSE,BusinessNZ Manufacturing Index,NZD,1," ",51.2

