Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.02.16GBPNationwide Consumer Confidence,2/16/11 0:01,FALSE,Nationwide Consumer Confidence,GBP,2,49,54
2011.02.16AUDNew Motor Vehicle Sales m m,2/16/11 0:30,FALSE,New Motor Vehicle Sales m/m,AUD,2,,1.0%
2011.02.16JPYBOJ Monthly Report,2/16/11 5:00,FALSE,BOJ Monthly Report,JPY,2,,
2011.02.16GBPAverage Earnings Index 3m y,2/16/11 9:30,FALSE,Average Earnings Index 3m/y,GBP,2,2.0%,2.1%
2011.02.16GBPClaimant Count Change,2/16/11 9:30,FALSE,Claimant Count Change,GBP,3,-3.2K,-3.4K
2011.02.16GBPUnemployment Rate,2/16/11 9:30,FALSE,Unemployment Rate,GBP,1,7.9%,7.9%
2011.02.16EURGerman 10-y Bond Auction,2/16/11 10:04,FALSE,German 10-y Bond Auction,EUR,2,,2.87|1.6
2011.02.16GBPBOE Gov King Speaks,2/16/11 10:30,FALSE,BOE Gov King Speaks,GBP,3,,
2011.02.16GBPBOE Monetary Policy Report,2/16/11 10:30,FALSE,BOE Monetary Policy Report,GBP,3,,
2011.02.16CADForeign Securities Purchases,2/16/11 13:30,FALSE,Foreign Securities Purchases,CAD,2,7.12B,8.06B
2011.02.16CADLeading Index m m,2/16/11 13:30,FALSE,Leading Index m/m,CAD,2,0.3%,0.4%
2011.02.16CADManufacturing Sales m m,2/16/11 13:30,FALSE,Manufacturing Sales m/m,CAD,2,2.3%,-0.6%
2011.02.16USDBuilding Permits,2/16/11 13:30,FALSE,Building Permits,USD,3,0.57M,0.63M
2011.02.16USDCore PPI m m,2/16/11 13:30,FALSE,Core PPI m/m,USD,2,0.2%,0.2%
2011.02.16USDHousing Starts,2/16/11 13:30,FALSE,Housing Starts,USD,2,0.55M,0.52M
2011.02.16USDPPI m m,2/16/11 13:30,FALSE,PPI m/m,USD,3,0.9%,1.1%
2011.02.16USDCapacity Utilization Rate,2/16/11 14:15,FALSE,Capacity Utilization Rate,USD,2,76.4%,76.2%
2011.02.16USDIndustrial Production m m,2/16/11 14:15,FALSE,Industrial Production m/m,USD,2,0.5%,1.2%
2011.02.16USDCrude Oil Inventories,2/16/11 15:30,FALSE,Crude Oil Inventories,USD,2,1.8M,1.9M
2011.02.16USDFOMC Meeting Minutes,2/16/11 19:00,FALSE,FOMC Meeting Minutes,USD,3,,
2011.02.16USDTreasury Sec Geithner Speaks,2/16/11 19:00,FALSE,Treasury Sec Geithner Speaks,USD,1,,
2011.02.16NZDBusinessNZ Manufacturing Index,2/16/11 21:28,FALSE,BusinessNZ Manufacturing Index,NZD,1,,53.2
2011.02.16NZDPPI Input q q,2/16/11 21:45,FALSE,PPI Input q/q,NZD,3,0.9%,0.7%
2011.02.16NZDPPI Output q q,2/16/11 21:45,FALSE,PPI Output q/q,NZD,1,0.9%,1.2%
2011.02.16AUDRBA Deputy Gov Lowe Speaks,2/16/11 22:10,FALSE,RBA Deputy Gov Lowe Speaks,AUD,2,,

