Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.02.04AUDCash Rate,2/4/20 3:30,FALSE,Cash Rate,AUD,3,0.75%,0.75%
2020.02.04AUDRBA Rate Statement,2/4/20 3:30,FALSE,RBA Rate Statement,AUD,3," "," "
2020.02.04JPY10-y Bond Auction,2/4/20 3:35,FALSE,10-y Bond Auction,JPY,1," ",-0.01|3.7
2020.02.04EURFrench Gov Budget Balance,2/4/20 7:45,FALSE,French Gov Budget Balance,EUR,1," ",-113.9B
2020.02.04EURSpanish Unemployment Change,2/4/20 8:00,FALSE,Spanish Unemployment Change,EUR,1,44.2K,-34.6K
2020.02.04GBPConstruction PMI,2/4/20 9:30,FALSE,Construction PMI,GBP,1,48.1,44.4
2020.02.04EURItalian Prelim CPI m m,2/4/20 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,-0.2%,0.2%
2020.02.04EURPPI m m,2/4/20 10:00,FALSE,PPI m/m,EUR,1,0.1%,0.1%
2020.02.04NZDGDT Price Index,2/4/20 14:12,FALSE,GDT Price Index,NZD,1," ",1.7%
2020.02.04USDFactory Orders m m,2/4/20 15:00,FALSE,Factory Orders m/m,USD,1,0.7%,-1.2%
2020.02.04USDIBD TIPP Economic Optimism,2/4/20 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,58.3,57.4
2020.02.04AUDAIG Construction Index,2/4/20 21:30,FALSE,AIG Construction Index,AUD,1," ",38.9
2020.02.04NZDEmployment Change q q,2/4/20 21:45,FALSE,Employment Change q/q,NZD,3,0.3%,0.2%
2020.02.04NZDLabor Cost Index q q,2/4/20 21:45,FALSE,Labor Cost Index q/q,NZD,1,0.5%,0.6%
2020.02.04NZDUnemployment Rate,2/4/20 21:45,FALSE,Unemployment Rate,NZD,3,4.2%,4.1%

