Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2014.09.17AUDMI Leading Index m m,9/17/14 1:30,FALSE,MI Leading Index m/m,AUD,1," ",-0.1%
2014.09.17EURItalian Trade Balance,9/17/14 9:00,FALSE,Italian Trade Balance,EUR,1,1.33B,3.24B
2014.09.17GBPAverage Earnings Index 3m y,9/17/14 9:30,FALSE,Average Earnings Index 3m/y,GBP,3,0.5%,-0.1%
2014.09.17GBPClaimant Count Change,9/17/14 9:30,FALSE,Claimant Count Change,GBP,3,-29.7K,-37.4K
2014.09.17GBPMPC Asset Purchase Facility Votes,9/17/14 9:30,FALSE,MPC Asset Purchase Facility Votes,GBP,3,0-0-9,0-0-9
2014.09.17GBPMPC Official Bank Rate Votes,9/17/14 9:30,FALSE,MPC Official Bank Rate Votes,GBP,3,2-0-7,2-0-7
2014.09.17GBPUnemployment Rate,9/17/14 9:30,FALSE,Unemployment Rate,GBP,2,6.3%,6.4%
2014.09.17CHFCredit Suisse Economic Expectations,9/17/14 10:00,FALSE,Credit Suisse Economic Expectations,CHF,1," ",2.5
2014.09.17EURFinal CPI y y,9/17/14 10:00,FALSE,Final CPI y/y,EUR,2,0.3%,0.3%
2014.09.17EURFinal Core CPI y y,9/17/14 10:00,FALSE,Final Core CPI y/y,EUR,1,0.9%,0.9%
2014.09.17USDCPI m m,9/17/14 13:30,FALSE,CPI m/m,USD,3,0.1%,0.1%
2014.09.17USDCPI y y,9/17/14 13:30,FALSE,CPI y/y,USD,3,1.9%,2.0%
2014.09.17USDCore CPI m m,9/17/14 13:30,FALSE,Core CPI m/m,USD,3,0.2%,0.1%
2014.09.17USDCurrent Account,9/17/14 13:30,FALSE,Current Account,USD,2,-114B,-102B
2014.09.17USDNAHB Housing Market Index,9/17/14 15:00,FALSE,NAHB Housing Market Index,USD,2,56,55
2014.09.17USDCrude Oil Inventories,9/17/14 15:30,FALSE,Crude Oil Inventories,USD,2,-0.9M,-1.0M
2014.09.17USDFOMC Economic Projections,9/17/14 19:00,FALSE,FOMC Economic Projections,USD,3," "," "
2014.09.17USDFOMC Statement,9/17/14 19:00,FALSE,FOMC Statement,USD,3," "," "
2014.09.17USDFederal Funds Rate,9/17/14 19:00,FALSE,Federal Funds Rate,USD,3,<0.25%,<0.25%
2014.09.17USDFOMC Press Conference,9/17/14 19:30,FALSE,FOMC Press Conference,USD,3," "," "
2014.09.17NZDGDP q q,9/17/14 23:45,FALSE,GDP q/q,NZD,3,0.6%,1.0%

