Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.05.29EURGerman Prelim CPI m m,5/29/13 0:00,TRUE,German Prelim CPI m/m,EUR,2,0.2%,-0.5%
2013.05.29JPYRetail Sales y y,5/29/13 0:50,FALSE,Retail Sales y/y,JPY,2,-0.4%,-0.3%
2013.05.29JPYBOJ Gov Kuroda Speaks,5/29/13 1:00,FALSE,BOJ Gov Kuroda Speaks,JPY,3," "," "
2013.05.29AUDMI Leading Index m m,5/29/13 1:30,FALSE,MI Leading Index m/m,AUD,1," ",0.6%
2013.05.29AUDHIA New Home Sales m m,5/29/13 2:08,FALSE,HIA New Home Sales m/m,AUD,2," ",4.2%
2013.05.29AUDConstruction Work Done q q,5/29/13 2:30,FALSE,Construction Work Done q/q,AUD,2,1.1%,0.1%
2013.05.29CHFUBS Consumption Indicator,5/29/13 7:00,FALSE,UBS Consumption Indicator,CHF,1," ",1.24
2013.05.29EURGerman Unemployment Change,5/29/13 8:55,FALSE,German Unemployment Change,EUR,2,4K,6K
2013.05.29EURM3 Money Supply y y,5/29/13 9:00,FALSE,M3 Money Supply y/y,EUR,2,2.9%,2.6%
2013.05.29EURPrivate Loans y y,5/29/13 9:02,FALSE,Private Loans y/y,EUR,1,-0.4%,-0.7%
2013.05.29GBPMPC Member Bean Speaks,5/29/13 10:30,FALSE,MPC Member Bean Speaks,GBP,2," "," "
2013.05.29EURECB Financial Stability Review,5/29/13 11:00,FALSE,ECB Financial Stability Review,EUR,1," "," "
2013.05.29GBPCBI Realized Sales,5/29/13 11:00,FALSE,CBI Realized Sales,GBP,2,4,-1
2013.05.29CADBOC Rate Statement,5/29/13 15:00,FALSE,BOC Rate Statement,CAD,3," "," "
2013.05.29CADOvernight Rate,5/29/13 15:00,FALSE,Overnight Rate,CAD,3,1.00%,1.00%
2013.05.29USDFOMC Member Rosengren Speaks,5/29/13 18:00,FALSE,FOMC Member Rosengren Speaks,USD,2," "," "
2013.05.29NZDBuilding Consents m m,5/29/13 23:45,FALSE,Building Consents m/m,NZD,2," ",-8.3%

