Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.05.28JPYSPPI y y,5/28/13 0:50,FALSE,SPPI y/y,JPY,1,-0.2%,-0.2%
2013.05.28CHFTrade Balance,5/28/13 7:00,FALSE,Trade Balance,CHF,1,2.02B,1.89B
2013.05.28EURGerman Import Prices m m,5/28/13 7:00,FALSE,German Import Prices m/m,EUR,1,-0.2%,-0.1%
2013.05.28CHFEmployment Level,5/28/13 8:15,FALSE,Employment Level,CHF,2,4.11M,4.12M
2013.05.28CADCorporate Profits q q,5/28/13 13:30,FALSE,Corporate Profits q/q,CAD,1," ",1.4%
2013.05.28USDS&P CS Composite-20 HPI y y,5/28/13 14:00,FALSE,S&P/CS Composite-20 HPI y/y,USD,2,10.2%,9.4%
2013.05.28USDCB Consumer Confidence,5/28/13 15:00,FALSE,CB Consumer Confidence,USD,3,70.7,69.0
2013.05.28USDRichmond Manufacturing Index,5/28/13 15:00,FALSE,Richmond Manufacturing Index,USD,1,2,-6
2013.05.28GBPMPC Member Tucker Speaks,5/28/13 18:00,FALSE,MPC Member Tucker Speaks,GBP,2," "," "

