Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.02.28AUDHIA New Home Sales m m,2/28/17 0:00,FALSE,HIA New Home Sales m/m,AUD,1," ",0.2%
2017.02.28NZDANZ Business Confidence,2/28/17 0:00,FALSE,ANZ Business Confidence,NZD,2," ",21.7
2017.02.28AUDCurrent Account,2/28/17 0:30,FALSE,Current Account,AUD,2,-3.8B,-10.2B
2017.02.28AUDPrivate Sector Credit m m,2/28/17 0:30,FALSE,Private Sector Credit m/m,AUD,1,0.5%,0.7%
2017.02.28JPYHousing Starts y y,2/28/17 5:05,FALSE,Housing Starts y/y,JPY,1,3.3%,3.9%
2017.02.28EURFrench Consumer Spending m m,2/28/17 7:45,FALSE,French Consumer Spending m/m,EUR,1,0.6%,-1.0%
2017.02.28EURFrench Prelim CPI m m,2/28/17 7:45,FALSE,French Prelim CPI m/m,EUR,1,0.4%,-0.2%
2017.02.28EURFrench Prelim GDP q q,2/28/17 7:45,FALSE,French Prelim GDP q/q,EUR,1,0.4%,0.4%
2017.02.28CHFKOF Economic Barometer,2/28/17 8:00,FALSE,KOF Economic Barometer,CHF,2,102.2,102.0
2017.02.28GBPMPC Member Hogg Speaks,2/28/17 9:15,FALSE,MPC Member Hogg Speaks,GBP,2," "," "
2017.02.28EURItalian Prelim CPI m m,2/28/17 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,0.1%,0.2%
2017.02.28CADIPPI m m,2/28/17 13:30,FALSE,IPPI m/m,CAD,1,0.5%,0.3%
2017.02.28CADRMPI m m,2/28/17 13:30,FALSE,RMPI m/m,CAD,2,1.3%,6.5%
2017.02.28USDGoods Trade Balance,2/28/17 13:30,FALSE,Goods Trade Balance,USD,1,-66.0B,-64.4B
2017.02.28USDPrelim GDP Price Index q q,2/28/17 13:30,FALSE,Prelim GDP Price Index q/q,USD,1,2.1%,2.1%
2017.02.28USDPrelim GDP q q,2/28/17 13:30,FALSE,Prelim GDP q/q,USD,3,2.1%,1.9%
2017.02.28USDPrelim Wholesale Inventories m m,2/28/17 13:30,FALSE,Prelim Wholesale Inventories m/m,USD,1,0.5%,0.9%
2017.02.28USDS&P CS Composite-20 HPI y y,2/28/17 14:00,FALSE,S&P/CS Composite-20 HPI y/y,USD,1,5.3%,5.2%
2017.02.28USDChicago PMI,2/28/17 14:45,FALSE,Chicago PMI,USD,2,53.2,50.3
2017.02.28USDRichmond Manufacturing Index,2/28/17 14:59,FALSE,Richmond Manufacturing Index,USD,1,10,12
2017.02.28USDCB Consumer Confidence,2/28/17 15:00,FALSE,CB Consumer Confidence,USD,3,111.3,111.6
2017.02.28USDFOMC Member Harker Speaks,2/28/17 20:00,FALSE,FOMC Member Harker Speaks,USD,2," "," "
2017.02.28NZDOverseas Trade Index q q,2/28/17 21:45,FALSE,Overseas Trade Index q/q,NZD,1,4.1%,-1.1%
2017.02.28AUDAIG Manufacturing Index,2/28/17 22:30,FALSE,AIG Manufacturing Index,AUD,1," ",51.2
2017.02.28JPYCapital Spending q y,2/28/17 23:50,FALSE,Capital Spending q/y,JPY,1,0.6%,-1.3%

