Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.09.12JPYCore Machinery Orders m m,9/12/13 0:50,FALSE,Core Machinery Orders m/m,JPY,2,2.5%,-2.7%
2013.09.12AUDMI Inflation Expectations,9/12/13 2:00,FALSE,MI Inflation Expectations,AUD,2," ",2.3%
2013.09.12NZDRBNZ Gov Wheeler Speaks,9/12/13 2:10,FALSE,RBNZ Gov Wheeler Speaks,NZD,3," "," "
2013.09.12AUDEmployment Change,9/12/13 2:30,FALSE,Employment Change,AUD,3,10.2K,-11.4K
2013.09.12AUDUnemployment Rate,9/12/13 2:30,FALSE,Unemployment Rate,AUD,3,5.8%,5.7%
2013.09.12EURGerman WPI m m,9/12/13 7:00,FALSE,German WPI m/m,EUR,1,0.2%,-0.3%
2013.09.12EURFrench Final CPI m m,9/12/13 7:45,FALSE,French Final CPI m/m,EUR,1,0.5%,-0.3%
2013.09.12EURECB Monthly Bulletin,9/12/13 9:00,FALSE,ECB Monthly Bulletin,EUR,2," "," "
2013.09.12EURItalian Industrial Production m m,9/12/13 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.3%,0.2%
2013.09.12EURIndustrial Production m m,9/12/13 10:00,FALSE,Industrial Production m/m,EUR,2,-0.1%,0.6%
2013.09.12GBPMonetary Policy Report Hearings,9/12/13 10:00,FALSE,Monetary Policy Report Hearings,GBP,3," "," "
2013.09.12GBP10-y Bond Auction,9/12/13 10:34,FALSE,10-y Bond Auction,GBP,2," ",2.58|1.8
2013.09.12EURECB President Draghi Speaks,9/12/13 12:40,FALSE,ECB President Draghi Speaks,EUR,3," "," "
2013.09.12CADNHPI m m,9/12/13 13:30,FALSE,NHPI m/m,CAD,2,0.2%,0.2%
2013.09.12USDImport Prices m m,9/12/13 13:30,FALSE,Import Prices m/m,USD,2,0.6%,0.1%
2013.09.12USDUnemployment Claims,9/12/13 13:30,FALSE,Unemployment Claims,USD,3,332K,323K
2013.09.12USDFOMC Member Dudley Speaks,9/12/13 14:00,FALSE,FOMC Member Dudley Speaks,USD,2," "," "
2013.09.12USDNatural Gas Storage,9/12/13 15:30,FALSE,Natural Gas Storage,USD,1,65B,58B
2013.09.12USD30-y Bond Auction,9/12/13 18:00,FALSE,30-y Bond Auction,USD,1," ",3.65|2.1
2013.09.12USDFederal Budget Balance,9/12/13 18:38,FALSE,Federal Budget Balance,USD,2,-155.3B,-97.6B
2013.09.12NZDBusinessNZ Manufacturing Index,9/12/13 23:24,FALSE,BusinessNZ Manufacturing Index,NZD,2," ",59.5
2013.09.12NZDFPI m m,9/12/13 23:45,FALSE,FPI m/m,NZD,1," ",0.5%

