Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.02.12AllG7 Meetings,2/12/21 0:00,TRUE,G7 Meetings,All,3," "," "
2021.02.12GBPConstruction Output m m,2/12/21 7:00,FALSE,Construction Output m/m,GBP,1,0.5%,1.7%
2021.02.12GBPGDP m m,2/12/21 7:00,FALSE,GDP m/m,GBP,1,1.0%,-2.3%
2021.02.12GBPGoods Trade Balance,2/12/21 7:00,FALSE,Goods Trade Balance,GBP,1,-15.3B,-14.8B
2021.02.12GBPIndex of Services 3m 3m,2/12/21 7:00,FALSE,Index of Services 3m/3m,GBP,1,0.0%,4.1%
2021.02.12GBPPrelim Business Investment q q,2/12/21 7:00,FALSE,Prelim Business Investment q/q,GBP,1,-1.4%,9.4%
2021.02.12GBPPrelim GDP q q,2/12/21 7:00,FALSE,Prelim GDP q/q,GBP,2,0.5%,16.0%
2021.02.12GBPIndustrial Production m m,2/12/21 7:03,FALSE,Industrial Production m/m,GBP,1,0.5%,0.3%
2021.02.12GBPManufacturing Production m m,2/12/21 7:03,FALSE,Manufacturing Production m/m,GBP,1,0.7%,1.1%
2021.02.12CHFCPI m m,2/12/21 7:30,FALSE,CPI m/m,CHF,1,0.0%,-0.1%
2021.02.12GBPNIESR GDP Estimate,2/12/21 12:56,FALSE,NIESR GDP Estimate,GBP,1," ",1.0%
2021.02.12CADWholesale Sales m m,2/12/21 13:30,FALSE,Wholesale Sales m/m,CAD,1,-1.6%,0.7%
2021.02.12USDPrelim UoM Consumer Sentiment,2/12/21 15:00,FALSE,Prelim UoM Consumer Sentiment,USD,1,80.8,79.0
2021.02.12USDPrelim UoM Inflation Expectations,2/12/21 15:00,FALSE,Prelim UoM Inflation Expectations,USD,1," ",3.0%

