Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.02.04NZDANZ Commodity Prices m m,2/4/13 0:00,FALSE,ANZ Commodity Prices m/m,NZD,1," ",1.0%
2013.02.04AUDANZ Job Advertisements m m,2/4/13 0:30,FALSE,ANZ Job Advertisements m/m,AUD,2," ",-2.8%
2013.02.04AUDBuilding Approvals m m,2/4/13 0:30,FALSE,Building Approvals m/m,AUD,3,1.1%,3.4%
2013.02.04EURSpanish Unemployment Change,2/4/13 8:00,FALSE,Spanish Unemployment Change,EUR,3,150.0K,-59.1K
2013.02.04EURSentix Investor Confidence,2/4/13 9:30,FALSE,Sentix Investor Confidence,EUR,1,-2.2,-7.0
2013.02.04GBPConstruction PMI,2/4/13 9:30,FALSE,Construction PMI,GBP,3,49.7,48.7
2013.02.04EURPPI m m,2/4/13 10:00,FALSE,PPI m/m,EUR,1,-0.2%,-0.2%
2013.02.04USDFactory Orders m m,2/4/13 15:00,FALSE,Factory Orders m/m,USD,2,2.3%,-0.3%
2013.02.04USDLoan Officer Survey,2/4/13 19:00,FALSE,Loan Officer Survey,USD,1," "," "
2013.02.04NZDLabor Cost Index q q,2/4/13 21:45,FALSE,Labor Cost Index q/q,NZD,2,0.5%,0.5%
2013.02.04AUDAIG Services Index,2/4/13 22:30,FALSE,AIG Services Index,AUD,1," ",43.2

