Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.02.21EURECOFIN Meetings,2/21/12 0:00,TRUE,ECOFIN Meetings,EUR,2,,
2012.02.21EUREurogroup Meetings,2/21/12 0:00,TRUE,Eurogroup Meetings,EUR,2,,
2012.02.21AUDMonetary Policy Meeting Minutes,2/21/12 0:30,FALSE,Monetary Policy Meeting Minutes,AUD,3,,
2012.02.21NZDInflation Expectations q q,2/21/12 2:00,FALSE,Inflation Expectations q/q,NZD,3,,2.82%
2012.02.21AUDRBA Gov Stevens Speaks,2/21/12 2:30,FALSE,RBA Gov Stevens Speaks,AUD,3,,
2012.02.21JPYAll Industries Activity m m,2/21/12 4:30,FALSE,All Industries Activity m/m,JPY,1,1.6%,-1.0%
2012.02.21CHFTrade Balance,2/21/12 7:00,FALSE,Trade Balance,CHF,2,1.95B,2.01B
2012.02.21GBPPublic Sector Net Borrowing,2/21/12 9:30,FALSE,Public Sector Net Borrowing,GBP,3,-8.9B,11.1B
2012.02.21CADCore Retail Sales m m,2/21/12 13:30,FALSE,Core Retail Sales m/m,CAD,3,0.1%,0.4%
2012.02.21CADRetail Sales m m,2/21/12 13:30,FALSE,Retail Sales m/m,CAD,2,-0.2%,0.4%
2012.02.21CADWholesale Sales m m,2/21/12 13:30,FALSE,Wholesale Sales m/m,CAD,2,0.6%,-0.3%
2012.02.21EURConsumer Confidence,2/21/12 15:00,FALSE,Consumer Confidence,EUR,1,-20,-21
2012.02.21GBPMPC Member Bean Speaks,2/21/12 19:30,FALSE,MPC Member Bean Speaks,GBP,2,,
2012.02.21AUDCB Leading Index m m,2/21/12 23:00,FALSE,CB Leading Index m/m,AUD,2,,-0.3%
2012.02.21AUDMI Leading Index m m,2/21/12 23:30,FALSE,MI Leading Index m/m,AUD,2,,-0.1%

