Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2022.05.27JPYTokyo Core CPI y y,5/27/22 0:30,FALSE,Tokyo Core CPI y/y,JPY,1,2.0%,1.9%
2022.05.27AUDRetail Sales m m,5/27/22 2:30,FALSE,Retail Sales m/m,AUD,1,0.9%,1.6%
2022.05.27EURM3 Money Supply y y,5/27/22 9:00,FALSE,M3 Money Supply y/y,EUR,1,6.3%,6.3%
2022.05.27EURPrivate Loans y y,5/27/22 9:00,FALSE,Private Loans y/y,EUR,1,4.5%,4.5%
2022.05.27USDFOMC Member Bullard Speaks,5/27/22 12:35,FALSE,FOMC Member Bullard Speaks,USD,2," "," "
2022.05.27USDCore PCE Price Index m m,5/27/22 13:30,FALSE,Core PCE Price Index m/m,USD,3,0.3%,0.3%
2022.05.27USDGoods Trade Balance,5/27/22 13:30,FALSE,Goods Trade Balance,USD,1,-114.8B,-127.1B
2022.05.27USDPersonal Income m m,5/27/22 13:30,FALSE,Personal Income m/m,USD,1,0.5%,0.5%
2022.05.27USDPersonal Spending m m,5/27/22 13:30,FALSE,Personal Spending m/m,USD,1,0.7%,1.4%
2022.05.27USDPrelim Wholesale Inventories m m,5/27/22 13:30,FALSE,Prelim Wholesale Inventories m/m,USD,1,2.0%,2.7%
2022.05.27USDRevised UoM Consumer Sentiment,5/27/22 15:00,FALSE,Revised UoM Consumer Sentiment,USD,2,59.1,59.1
2022.05.27USDRevised UoM Inflation Expectations,5/27/22 15:00,FALSE,Revised UoM Inflation Expectations,USD,1," ",5.4%

