Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.10.14AllG20 Meetings,10/14/11 0:00,TRUE,G20 Meetings,All,2,,
2011.10.14JPYM2 Money Stock y y,10/14/11 0:50,FALSE,M2 Money Stock y/y,JPY,1,2.7%,2.7%
2011.10.14JPYPPI y y,10/14/11 0:50,FALSE,PPI y/y,JPY,1,2.5%,2.6%
2011.10.14CNYCPI y y,10/14/11 2:32,FALSE,CPI y/y,CNY,3,6.1%,6.2%
2011.10.14CNYPPI y y,10/14/11 2:32,FALSE,PPI y/y,CNY,2,7.0%,7.3%
2011.10.14CNYM2 Money Supply y y,10/14/11 8:05,FALSE,M2 Money Supply y/y,CNY,1,14.1%,13.5%
2011.10.14CNYNew Loans,10/14/11 8:05,FALSE,New Loans,CNY,2,551B,549B
2011.10.14EURItalian Trade Balance,10/14/11 9:00,FALSE,Italian Trade Balance,EUR,1,0.74B,1.44B
2011.10.14EURFinal CPI y y,10/14/11 10:00,FALSE,Final CPI y/y,EUR,2,3.0%,3.0%
2011.10.14EURFinal Core CPI y y,10/14/11 10:00,FALSE,Final Core CPI y/y,EUR,2,1.5%,1.2%
2011.10.14EURTrade Balance,10/14/11 10:00,FALSE,Trade Balance,EUR,1,-1.1B,-3.7B
2011.10.14CADManufacturing Sales m m,10/14/11 13:30,FALSE,Manufacturing Sales m/m,CAD,2,0.5%,3.0%
2011.10.14USDCore Retail Sales m m,10/14/11 13:30,FALSE,Core Retail Sales m/m,USD,3,0.2%,0.5%
2011.10.14USDImport Prices m m,10/14/11 13:30,FALSE,Import Prices m/m,USD,2,-0.3%,-0.2%
2011.10.14USDRetail Sales m m,10/14/11 13:30,FALSE,Retail Sales m/m,USD,3,0.5%,0.3%
2011.10.14USDPrelim UoM Consumer Sentiment,10/14/11 14:55,FALSE,Prelim UoM Consumer Sentiment,USD,3,60.2,59.4
2011.10.14USDPrelim UoM Inflation Expectations,10/14/11 14:55,FALSE,Prelim UoM Inflation Expectations,USD,1,,3.3%
2011.10.14USDBusiness Inventories m m,10/14/11 15:00,FALSE,Business Inventories m/m,USD,2,0.4%,0.5%
2011.10.14USDFederal Budget Balance,10/14/11 18:53,FALSE,Federal Budget Balance,USD,2,-65.0B,-134.2B

