Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2022.01.14CNYUSD-Denominated Trade Balance,1/14/22 2:58,FALSE,USD-Denominated Trade Balance,CNY,1,73.9B,71.7B
2022.01.14CNYTrade Balance,1/14/22 3:08,FALSE,Trade Balance,CNY,1,454B,461B
2022.01.14GBPConstruction Output m m,1/14/22 7:00,FALSE,Construction Output m/m,GBP,1,0.6%,-1.7%
2022.01.14GBPGDP m m,1/14/22 7:00,FALSE,GDP m/m,GBP,1,0.4%,0.2%
2022.01.14GBPGoods Trade Balance,1/14/22 7:00,FALSE,Goods Trade Balance,GBP,1,-14.3B,-11.8B
2022.01.14GBPIndex of Services 3m 3m,1/14/22 7:00,FALSE,Index of Services 3m/3m,GBP,1,1.1%,1.2%
2022.01.14GBPIndustrial Production m m,1/14/22 7:00,FALSE,Industrial Production m/m,GBP,1,0.2%,-0.5%
2022.01.14GBPManufacturing Production m m,1/14/22 7:00,FALSE,Manufacturing Production m/m,GBP,1,0.2%,0.1%
2022.01.14EURFrench Final CPI m m,1/14/22 7:45,FALSE,French Final CPI m/m,EUR,1,0.2%,0.2%
2022.01.14EURFrench Gov Budget Balance,1/14/22 7:45,FALSE,French Gov Budget Balance,EUR,1," ",-171.6B
2022.01.14EURTrade Balance,1/14/22 10:00,FALSE,Trade Balance,EUR,1,1.5B,1.8B
2022.01.14EURECB President Lagarde Speaks,1/14/22 13:15,FALSE,ECB President Lagarde Speaks,EUR,2," "," "
2022.01.14USDCore Retail Sales m m,1/14/22 13:30,FALSE,Core Retail Sales m/m,USD,3,0.2%,0.1%
2022.01.14USDImport Prices m m,1/14/22 13:30,FALSE,Import Prices m/m,USD,1,0.2%,0.7%
2022.01.14USDRetail Sales m m,1/14/22 13:30,FALSE,Retail Sales m/m,USD,3,0.0%,0.2%
2022.01.14USDCapacity Utilization Rate,1/14/22 14:15,FALSE,Capacity Utilization Rate,USD,1,77.1%,76.6%
2022.01.14USDIndustrial Production m m,1/14/22 14:15,FALSE,Industrial Production m/m,USD,2,0.2%,0.7%
2022.01.14GBPCB Leading Index m m,1/14/22 14:30,FALSE,CB Leading Index m/m,GBP,1," ",0.1%
2022.01.14GBPNIESR GDP Estimate,1/14/22 14:57,FALSE,NIESR GDP Estimate,GBP,1," ",1.1%
2022.01.14USDBusiness Inventories m m,1/14/22 15:00,FALSE,Business Inventories m/m,USD,1,1.3%,1.3%
2022.01.14USDPrelim UoM Consumer Sentiment,1/14/22 15:00,FALSE,Prelim UoM Consumer Sentiment,USD,2,70.0,70.6
2022.01.14USDPrelim UoM Inflation Expectations,1/14/22 15:00,FALSE,Prelim UoM Inflation Expectations,USD,1," ",4.8%
2022.01.14USDFOMC Member Williams Speaks,1/14/22 16:00,FALSE,FOMC Member Williams Speaks,USD,1," "," "

