Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.07.12GBPBRC Retail Sales Monitor y y,7/12/16 0:01,FALSE,BRC Retail Sales Monitor y/y,GBP,1," ",0.5%
2016.07.12JPYPPI y y,7/12/16 0:50,FALSE,PPI y/y,JPY,1,-4.1%,-4.3%
2016.07.12AUDNAB Business Confidence,7/12/16 2:30,FALSE,NAB Business Confidence,AUD,2," ",3
2016.07.12USDFOMC Member Mester Speaks,7/12/16 2:30,FALSE,FOMC Member Mester Speaks,USD,2," "," "
2016.07.12JPY30-y Bond Auction,7/12/16 4:45,FALSE,30-y Bond Auction,JPY,1," ",0.31|3.4
2016.07.12JPYTertiary Industry Activity m m,7/12/16 5:30,FALSE,Tertiary Industry Activity m/m,JPY,1,-0.7%,0.7%
2016.07.12EURGerman Final CPI m m,7/12/16 7:00,FALSE,German Final CPI m/m,EUR,1,0.1%,0.1%
2016.07.12EURGerman WPI m m,7/12/16 7:00,FALSE,German WPI m/m,EUR,1,0.3%,0.9%
2016.07.12GBPFPC Meeting Minutes,7/12/16 9:30,FALSE,FPC Meeting Minutes,GBP,1," "," "
2016.07.12CNYForeign Direct Investment ytd y,7/12/16 9:48,FALSE,Foreign Direct Investment ytd/y,CNY,1," ",3.8%
2016.07.12GBPBOE Gov Carney Speaks,7/12/16 10:00,FALSE,BOE Gov Carney Speaks,GBP,3," "," "
2016.07.12USDNFIB Small Business Index,7/12/16 11:00,FALSE,NFIB Small Business Index,USD,1,94.1,93.8
2016.07.12GBPBOE Quarterly Bulletin,7/12/16 12:00,FALSE,BOE Quarterly Bulletin,GBP,1," "," "
2016.07.12USDFOMC Member Tarullo Speaks,7/12/16 14:15,FALSE,FOMC Member Tarullo Speaks,USD,1," "," "
2016.07.12USDFOMC Member Bullard Speaks,7/12/16 14:35,FALSE,FOMC Member Bullard Speaks,USD,2," "," "
2016.07.12USDFinal Wholesale Inventories m m,7/12/16 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,0.2%,0.7%
2016.07.12USDJOLTS Job Openings,7/12/16 15:00,FALSE,JOLTS Job Openings,USD,2,5.74M,5.85M
2016.07.12USD10-y Bond Auction,7/12/16 18:01,FALSE,10-y Bond Auction,USD,1," ",1.70|2.7
2016.07.12NZDFPI m m,7/12/16 23:45,FALSE,FPI m/m,NZD,1," ",-0.5%

