Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.03.12JPYBSI Manufacturing Index,3/12/20 0:50,FALSE,BSI Manufacturing Index,JPY,1,-10.2,-7.8
2020.03.12JPYPPI y y,3/12/20 0:50,FALSE,PPI y/y,JPY,1,1.1%,1.5%
2020.03.12AUDMI Inflation Expectations,3/12/20 1:00,FALSE,MI Inflation Expectations,AUD,1," ",4.0%
2020.03.12GBPRICS House Price Balance,3/12/20 1:01,FALSE,RICS House Price Balance,GBP,1,20%,18%
2020.03.12USDPresident Trump Speaks,3/12/20 2:00,FALSE,President Trump Speaks,USD,3," "," "
2020.03.12EURItalian Quarterly Unemployment Rate,3/12/20 10:00,FALSE,Italian Quarterly Unemployment Rate,EUR,1,9.8%,9.8%
2020.03.12EURIndustrial Production m m,3/12/20 11:00,FALSE,Industrial Production m/m,EUR,1,1.4%,-1.8%
2020.03.12EURItalian 10-y Bond Auction,3/12/20 11:22,FALSE,Italian 10-y Bond Auction,EUR,1," ",1.00|1.3
2020.03.12USDCore PPI m m,3/12/20 13:30,FALSE,Core PPI m/m,USD,2,0.1%,0.5%
2020.03.12USDPPI m m,3/12/20 13:30,FALSE,PPI m/m,USD,2,-0.1%,0.5%
2020.03.12USDUnemployment Claims,3/12/20 13:30,FALSE,Unemployment Claims,USD,1,219K,215K
2020.03.12EURMain Refinancing Rate,3/12/20 13:45,FALSE,Main Refinancing Rate,EUR,3,0.00%,0.00%
2020.03.12EURMonetary Policy Statement,3/12/20 13:45,FALSE,Monetary Policy Statement,EUR,3," "," "
2020.03.12EURECB Press Conference,3/12/20 14:30,FALSE,ECB Press Conference,EUR,3," "," "
2020.03.12USDNatural Gas Storage,3/12/20 15:30,FALSE,Natural Gas Storage,USD,1,-55B,-109B
2020.03.12USD30-y Bond Auction,3/12/20 18:01,FALSE,30-y Bond Auction,USD,1," ",2.06|2.4
2020.03.12NZDBusinessNZ Manufacturing Index,3/12/20 22:30,FALSE,BusinessNZ Manufacturing Index,NZD,1," ",49.8
2020.03.12NZDFPI m m,3/12/20 22:45,FALSE,FPI m/m,NZD,1," ",2.1%

