Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.09.10EURECOFIN Meetings,9/10/21 0:00,TRUE,ECOFIN Meetings,EUR,1," "," "
2021.09.10EUREurogroup Meetings,9/10/21 0:00,TRUE,Eurogroup Meetings,EUR,1," "," "
2021.09.10EURGerman Final CPI m m,9/10/21 7:00,FALSE,German Final CPI m/m,EUR,1,0.0%,0.0%
2021.09.10GBPConstruction Output m m,9/10/21 7:00,FALSE,Construction Output m/m,GBP,1,0.6%,-1.3%
2021.09.10GBPGDP m m,9/10/21 7:00,FALSE,GDP m/m,GBP,1,0.5%,1.0%
2021.09.10GBPGoods Trade Balance,9/10/21 7:00,FALSE,Goods Trade Balance,GBP,1,-10.9B,-12.0B
2021.09.10GBPIndex of Services 3m 3m,9/10/21 7:00,FALSE,Index of Services 3m/3m,GBP,1,4.7%,5.7%
2021.09.10GBPIndustrial Production m m,9/10/21 7:02,FALSE,Industrial Production m/m,GBP,1,0.3%,-0.7%
2021.09.10GBPManufacturing Production m m,9/10/21 7:02,FALSE,Manufacturing Production m/m,GBP,1,0.1%,0.2%
2021.09.10EURFrench Industrial Production m m,9/10/21 7:45,FALSE,French Industrial Production m/m,EUR,1,0.4%,0.6%
2021.09.10EURItalian Industrial Production m m,9/10/21 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.0%,1.1%
2021.09.10CNYM2 Money Supply y y,9/10/21 9:30,FALSE,M2 Money Supply y/y,CNY,1,8.4%,8.3%
2021.09.10CNYNew Loans,9/10/21 9:30,FALSE,New Loans,CNY,1,1325B,1080B
2021.09.10EURECB President Lagarde Speaks,9/10/21 10:30,FALSE,ECB President Lagarde Speaks,EUR,2," "," "
2021.09.10CADCapacity Utilization Rate,9/10/21 13:30,FALSE,Capacity Utilization Rate,CAD,1,81.4%,81.4%
2021.09.10CADEmployment Change,9/10/21 13:30,FALSE,Employment Change,CAD,3,67.2K,94.0K
2021.09.10CADUnemployment Rate,9/10/21 13:30,FALSE,Unemployment Rate,CAD,3,7.3%,7.5%
2021.09.10USDCore PPI m m,9/10/21 13:30,FALSE,Core PPI m/m,USD,2,0.5%,1.0%
2021.09.10USDPPI m m,9/10/21 13:30,FALSE,PPI m/m,USD,3,0.6%,1.0%
2021.09.10GBPNIESR GDP Estimate,9/10/21 13:32,FALSE,NIESR GDP Estimate,GBP,1," ",3.6%
2021.09.10USDFinal Wholesale Inventories m m,9/10/21 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,0.6%,0.6%

