Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.07.31GBPBRC Shop Price Index y y,7/31/13 0:01,FALSE,BRC Shop Price Index y/y,GBP,1," ",-0.2%
2013.07.31JPYFinal Manufacturing PMI,7/31/13 0:15,FALSE,Final Manufacturing PMI,JPY,1," ",52.3
2013.07.31NZDANZ Business Confidence,7/31/13 2:00,FALSE,ANZ Business Confidence,NZD,3," ",50.1
2013.07.31AUDPrivate Sector Credit m m,7/31/13 2:30,FALSE,Private Sector Credit m/m,AUD,2,0.3%,0.3%
2013.07.31JPYAverage Cash Earnings y y,7/31/13 2:30,FALSE,Average Cash Earnings y/y,JPY,2,0.2%,-0.1%
2013.07.31JPYHousing Starts y y,7/31/13 6:00,FALSE,Housing Starts y/y,JPY,1,15.9%,14.5%
2013.07.31CHFUBS Consumption Indicator,7/31/13 7:00,FALSE,UBS Consumption Indicator,CHF,1," ",1.45
2013.07.31EURGerman Retail Sales m m,7/31/13 7:00,FALSE,German Retail Sales m/m,EUR,2,0.1%,0.7%
2013.07.31EURFrench Consumer Spending m m,7/31/13 7:45,FALSE,French Consumer Spending m/m,EUR,2,0.1%,0.7%
2013.07.31CHFKOF Economic Barometer,7/31/13 8:00,FALSE,KOF Economic Barometer,CHF,2,1.21,1.15
2013.07.31EURGerman Unemployment Change,7/31/13 8:55,FALSE,German Unemployment Change,EUR,2,-1K,-13K
2013.07.31EURItalian Monthly Unemployment Rate,7/31/13 9:00,FALSE,Italian Monthly Unemployment Rate,EUR,1,12.3%,12.2%
2013.07.31EURCPI Flash Estimate y y,7/31/13 10:00,FALSE,CPI Flash Estimate y/y,EUR,2,1.6%,1.6%
2013.07.31EURCore CPI Flash Estimate y y,7/31/13 10:00,FALSE,Core CPI Flash Estimate y/y,EUR,1," ",1.2%
2013.07.31EURItalian Prelim CPI m m,7/31/13 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,0.3%,0.3%
2013.07.31EURUnemployment Rate,7/31/13 10:00,FALSE,Unemployment Rate,EUR,2,12.2%,12.1%
2013.07.31EURGerman 30-y Bond Auction,7/31/13 10:34,FALSE,German 30-y Bond Auction,EUR,1," ",2.16|1.5
2013.07.31USDADP Non-Farm Employment Change,7/31/13 13:15,FALSE,ADP Non-Farm Employment Change,USD,3,179K,198K
2013.07.31CADGDP m m,7/31/13 13:30,FALSE,GDP m/m,CAD,3,0.2%,0.1%
2013.07.31USDAdvance GDP Price Index q q,7/31/13 13:30,FALSE,Advance GDP Price Index q/q,USD,2,1.1%,1.2%
2013.07.31USDAdvance GDP q q,7/31/13 13:30,FALSE,Advance GDP q/q,USD,3,1.1%,1.8%
2013.07.31USDEmployment Cost Index q q,7/31/13 13:30,FALSE,Employment Cost Index q/q,USD,2,0.4%,0.3%
2013.07.31USDChicago PMI,7/31/13 14:45,FALSE,Chicago PMI,USD,2,53.7,51.6
2013.07.31USDCrude Oil Inventories,7/31/13 15:30,FALSE,Crude Oil Inventories,USD,2,-2.1M,-2.8M
2013.07.31USDFOMC Statement,7/31/13 19:00,FALSE,FOMC Statement,USD,3," "," "
2013.07.31USDFederal Funds Rate,7/31/13 19:00,FALSE,Federal Funds Rate,USD,2,<0.25%,<0.25%

