Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2023.01.10GBPBRC Retail Sales Monitor y y,1/10/23 0:01,FALSE,BRC Retail Sales Monitor y/y,GBP,1,2.4%,4.1%
2023.01.10EURFrench Industrial Production m m,1/10/23 7:45,FALSE,French Industrial Production m/m,EUR,1,0.9%,-2.5%
2023.01.10CNYM2 Money Supply y y,1/10/23 9:05,FALSE,M2 Money Supply y/y,CNY,1,12.4%,12.4%
2023.01.10CNYNew Loans,1/10/23 9:05,FALSE,New Loans,CNY,1,1150B,1210B
2023.01.10GBP10-y Bond Auction,1/10/23 10:02,FALSE,10-y Bond Auction,GBP,1," ",3.33|2.2
2023.01.10CADBOC Gov Macklem Speaks,1/10/23 10:10,FALSE,BOC Gov Macklem Speaks,CAD,3," "," "
2023.01.10JPYBOJ Gov Kuroda Speaks,1/10/23 10:10,FALSE,BOJ Gov Kuroda Speaks,JPY,2," "," "
2023.01.10USDNFIB Small Business Index,1/10/23 10:59,FALSE,NFIB Small Business Index,USD,1,91.6,91.9
2023.01.10USDFed Chair Powell Speaks,1/10/23 14:00,FALSE,Fed Chair Powell Speaks,USD,3," "," "
2023.01.10USDFinal Wholesale Inventories m m,1/10/23 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,1.0%,1.0%
2023.01.10USDIBD TIPP Economic Optimism,1/10/23 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,41.7,42.9

