Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.09.09JPYBank Lending y y,9/9/13 0:50,FALSE,Bank Lending y/y,JPY,1," ",2.0%
2013.09.09JPYCurrent Account,9/9/13 0:50,FALSE,Current Account,JPY,2,0.32T,0.65T
2013.09.09JPYFinal GDP Price Index y y,9/9/13 0:50,FALSE,Final GDP Price Index y/y,JPY,1,-0.3%,-0.3%
2013.09.09JPYFinal GDP q q,9/9/13 0:50,FALSE,Final GDP q/q,JPY,2,1.0%,0.6%
2013.09.09AUDANZ Job Advertisements m m,9/9/13 2:30,FALSE,ANZ Job Advertisements m/m,AUD,2," ",-1.1%
2013.09.09AUDHome Loans m m,9/9/13 2:30,FALSE,Home Loans m/m,AUD,2,2.2%,2.6%
2013.09.09CNYCPI y y,9/9/13 2:30,FALSE,CPI y/y,CNY,3,2.6%,2.7%
2013.09.09CNYPPI y y,9/9/13 2:30,FALSE,PPI y/y,CNY,2,-1.7%,-2.3%
2013.09.09JPYConsumer Confidence,9/9/13 6:00,FALSE,Consumer Confidence,JPY,1,44.3,43.6
2013.09.09CHFUnemployment Rate,9/9/13 6:45,FALSE,Unemployment Rate,CHF,1,3.2%,3.2%
2013.09.09JPYEconomy Watchers Sentiment,9/9/13 7:00,FALSE,Economy Watchers Sentiment,JPY,1,53.8,52.3
2013.09.09CHFRetail Sales y y,9/9/13 8:15,FALSE,Retail Sales y/y,CHF,2,3.2%,2.3%
2013.09.09EURSentix Investor Confidence,9/9/13 9:30,FALSE,Sentix Investor Confidence,EUR,1,-4.0,-4.9
2013.09.09CADBuilding Permits m m,9/9/13 13:30,FALSE,Building Permits m/m,CAD,3,4.4%,-10.6%
2013.09.09USDConsumer Credit m m,9/9/13 20:00,FALSE,Consumer Credit m/m,USD,1,12.7B,11.9B

