Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.03.27NZDANZ Business Confidence,3/27/13 1:00,FALSE,ANZ Business Confidence,NZD,3," ",39.4
2013.03.27AUDRBA Financial Stability Review,3/27/13 1:30,FALSE,RBA Financial Stability Review,AUD,2," "," "
2013.03.27CHFUBS Consumption Indicator,3/27/13 8:00,FALSE,UBS Consumption Indicator,CHF,1," ",1.15
2013.03.27EURGerman GfK Consumer Climate,3/27/13 8:00,FALSE,German GfK Consumer Climate,EUR,2,5.9,5.9
2013.03.27EURGerman Import Prices m m,3/27/13 8:00,FALSE,German Import Prices m/m,EUR,1,0.2%,0.1%
2013.03.27CHFKOF Economic Barometer,3/27/13 9:00,FALSE,KOF Economic Barometer,CHF,2,1.07,1.04
2013.03.27EURSpanish Flash CPI y y,3/27/13 9:00,FALSE,Spanish Flash CPI y/y,EUR,1,2.7%,2.8%
2013.03.27GBPCurrent Account,3/27/13 10:30,FALSE,Current Account,GBP,3,-12.8B,-15.1B
2013.03.27GBPFPC Statement,3/27/13 10:30,FALSE,FPC Statement,GBP,1," "," "
2013.03.27GBPFinal GDP q q,3/27/13 10:30,FALSE,Final GDP q/q,GBP,2,-0.3%,-0.3%
2013.03.27GBPRevised Business Investment q q,3/27/13 10:30,FALSE,Revised Business Investment q/q,GBP,1,-1.2%,-1.2%
2013.03.27EURItalian Retail Sales m m,3/27/13 11:00,FALSE,Italian Retail Sales m/m,EUR,1,0.4%,-0.1%
2013.03.27EURItalian 10-y Bond Auction,3/27/13 11:13,FALSE,Italian 10-y Bond Auction,EUR,3," ",4.83|1.7
2013.03.27CADCPI m m,3/27/13 13:30,FALSE,CPI m/m,CAD,2,0.6%,0.1%
2013.03.27CADCore CPI m m,3/27/13 13:30,FALSE,Core CPI m/m,CAD,3,0.3%,0.1%
2013.03.27USDPending Home Sales m m,3/27/13 15:00,FALSE,Pending Home Sales m/m,USD,3,-0.3%,3.8%
2013.03.27USDCrude Oil Inventories,3/27/13 15:30,FALSE,Crude Oil Inventories,USD,2,1.5M,-1.3M
2013.03.27USDFOMC Member Evans Speaks,3/27/13 16:00,FALSE,FOMC Member Evans Speaks,USD,2," "," "
2013.03.27USDFOMC Member Rosengren Speaks,3/27/13 16:30,FALSE,FOMC Member Rosengren Speaks,USD,2," "," "
2013.03.27NZDBuilding Consents m m,3/27/13 22:45,FALSE,Building Consents m/m,NZD,2," ",-0.2%

