Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.05.09CHFBank Holiday,5/9/13 0:00,TRUE,Bank Holiday,CHF,4," "," "
2013.05.09EURFrench Bank Holiday,5/9/13 0:00,TRUE,French Bank Holiday,EUR,4," "," "
2013.05.09EURGerman Bank Holiday,5/9/13 0:00,TRUE,German Bank Holiday,EUR,4," "," "
2013.05.09AUDEmployment Change,5/9/13 2:30,FALSE,Employment Change,AUD,3,11.5K,-31.1K
2013.05.09AUDUnemployment Rate,5/9/13 2:30,FALSE,Unemployment Rate,AUD,3,5.6%,5.6%
2013.05.09CNYCPI y y,5/9/13 2:30,FALSE,CPI y/y,CNY,3,2.3%,2.1%
2013.05.09CNYPPI y y,5/9/13 2:30,FALSE,PPI y/y,CNY,2,-2.2%,-1.9%
2013.05.09JPYLeading Indicators,5/9/13 6:00,FALSE,Leading Indicators,JPY,1,97.7%,97.6%
2013.05.09EURECB Monthly Bulletin,5/9/13 9:00,FALSE,ECB Monthly Bulletin,EUR,2," "," "
2013.05.09GBPIndustrial Production m m,5/9/13 9:30,FALSE,Industrial Production m/m,GBP,1,0.3%,0.9%
2013.05.09GBPManufacturing Production m m,5/9/13 9:30,FALSE,Manufacturing Production m/m,GBP,3,0.4%,0.7%
2013.05.09GBPAsset Purchase Facility,5/9/13 12:00,FALSE,Asset Purchase Facility,GBP,3,375B,375B
2013.05.09GBPOfficial Bank Rate,5/9/13 12:00,FALSE,Official Bank Rate,GBP,3,0.50%,0.50%
2013.05.09CADNHPI m m,5/9/13 13:30,FALSE,NHPI m/m,CAD,2,0.1%,0.2%
2013.05.09USDUnemployment Claims,5/9/13 13:30,FALSE,Unemployment Claims,USD,3,333K,327K
2013.05.09GBPNIESR GDP Estimate,5/9/13 15:00,FALSE,NIESR GDP Estimate,GBP,2," ",0.3%
2013.05.09USDFinal Wholesale Inventories m m,5/9/13 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,0.3%,-0.3%
2013.05.09USDMortgage Delinquencies,5/9/13 15:00,FALSE,Mortgage Delinquencies,USD,2," ",7.09%
2013.05.09USDNatural Gas Storage,5/9/13 15:30,FALSE,Natural Gas Storage,USD,1,80B,43B
2013.05.09USD30-y Bond Auction,5/9/13 18:00,FALSE,30-y Bond Auction,USD,1," ",3.00|2.5

