Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2023.01.09AUDBuilding Approvals m m,1/9/23 0:30,FALSE,Building Approvals m/m,AUD,1,0.1%,-5.6%
2023.01.09CHFUnemployment Rate,1/9/23 6:45,FALSE,Unemployment Rate,CHF,1,2.1%,2.0%
2023.01.09EURGerman Industrial Production m m,1/9/23 7:00,FALSE,German Industrial Production m/m,EUR,1,0.2%,-0.4%
2023.01.09EURFrench Trade Balance,1/9/23 7:45,FALSE,French Trade Balance,EUR,1,-11.3B,-11.6B
2023.01.09CHFForeign Currency Reserves,1/9/23 8:00,FALSE,Foreign Currency Reserves,CHF,1," ",790B
2023.01.09EURItalian Monthly Unemployment Rate,1/9/23 9:00,FALSE,Italian Monthly Unemployment Rate,EUR,1,7.8%,7.9%
2023.01.09EURSentix Investor Confidence,1/9/23 9:30,FALSE,Sentix Investor Confidence,EUR,1,-18.1,-21.0
2023.01.09EURUnemployment Rate,1/9/23 10:00,FALSE,Unemployment Rate,EUR,1,6.5%,6.5%
2023.01.09CADBuilding Permits m m,1/9/23 13:30,FALSE,Building Permits m/m,CAD,1,0.4%,-5.3%
2023.01.09GBPMPC Member Pill Speaks,1/9/23 15:30,FALSE,MPC Member Pill Speaks,GBP,1," "," "
2023.01.09USDConsumer Credit m m,1/9/23 20:00,FALSE,Consumer Credit m/m,USD,1,25.0B,29.1B
2023.01.09JPYHousehold Spending y y,1/9/23 23:30,FALSE,Household Spending y/y,JPY,1,0.6%,1.2%
2023.01.09JPYTokyo Core CPI y y,1/9/23 23:30,FALSE,Tokyo Core CPI y/y,JPY,1,3.8%,3.6%

