Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.12.06GBPBRC Retail Sales Monitor y y,12/6/11 0:00,FALSE,BRC Retail Sales Monitor y/y,GBP,2,,-0.6%
2011.12.06AUDCurrent Account,12/6/11 0:30,FALSE,Current Account,AUD,2,-5.5B,-6.7B
2011.12.06AUDCash Rate,12/6/11 3:30,FALSE,Cash Rate,AUD,3,4.25%,4.50%
2011.12.06AUDRBA Rate Statement,12/6/11 3:30,FALSE,RBA Rate Statement,AUD,3,,
2011.12.06CHFForeign Currency Reserves,12/6/11 8:00,FALSE,Foreign Currency Reserves,CHF,3,,245B
2011.12.06GBPHalifax HPI m m,12/6/11 8:00,FALSE,Halifax HPI m/m,GBP,3,-0.6%,1.2%
2011.12.06CHFCPI m m,12/6/11 8:15,FALSE,CPI m/m,CHF,3,0.1%,-0.1%
2011.12.06GBPFPC Meeting Minutes,12/6/11 9:30,FALSE,FPC Meeting Minutes,GBP,1,,
2011.12.06EURRevised GDP q q,12/6/11 10:00,FALSE,Revised GDP q/q,EUR,1,0.2%,0.2%
2011.12.06GBP30-y Bond Auction,12/6/11 10:39,FALSE,30-y Bond Auction,GBP,1,,4.18|2.0
2011.12.06EURGerman Factory Orders m m,12/6/11 11:00,FALSE,German Factory Orders m/m,EUR,2,0.9%,-4.6%
2011.12.06CADBuilding Permits m m,12/6/11 13:30,FALSE,Building Permits m/m,CAD,3,2.3%,-4.1%
2011.12.06NZDGDT Price Index,12/6/11 13:30,FALSE,GDT Price Index,NZD,1,,3.2%
2011.12.06CADBOC Rate Statement,12/6/11 14:00,FALSE,BOC Rate Statement,CAD,3,,
2011.12.06CADOvernight Rate,12/6/11 14:00,FALSE,Overnight Rate,CAD,3,1.00%,1.00%
2011.12.06CADIvey PMI,12/6/11 15:00,FALSE,Ivey PMI,CAD,3,55.2,54.4
2011.12.06USDFOMC Member Tarullo Speaks,12/6/11 15:00,FALSE,FOMC Member Tarullo Speaks,USD,1,,
2011.12.06AUDAIG Construction Index,12/6/11 22:21,FALSE,AIG Construction Index,AUD,1,,34.7

