Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.01.18CNYFixed Asset Investment ytd y,1/18/13 2:00,FALSE,Fixed Asset Investment ytd/y,CNY,2,20.7%,20.7%
2013.01.18CNYGDP q y,1/18/13 2:00,FALSE,GDP q/y,CNY,3,7.8%,7.4%
2013.01.18CNYIndustrial Production y y,1/18/13 2:00,FALSE,Industrial Production y/y,CNY,2,10.2%,10.1%
2013.01.18CNYNBS Press Conference,1/18/13 2:00,FALSE,NBS Press Conference,CNY,2," "," "
2013.01.18CNYRetail Sales y y,1/18/13 2:00,FALSE,Retail Sales y/y,CNY,1,15.0%,14.9%
2013.01.18JPYRevised Industrial Production m m,1/18/13 4:30,FALSE,Revised Industrial Production m/m,JPY,1,-1.7%,-1.7%
2013.01.18GBPRetail Sales m m,1/18/13 9:30,FALSE,Retail Sales m/m,GBP,3,0.2%,0.0%
2013.01.18CADManufacturing Sales m m,1/18/13 13:30,FALSE,Manufacturing Sales m/m,CAD,2,0.9%,-1.2%
2013.01.18USDPrelim UoM Consumer Sentiment,1/18/13 14:55,FALSE,Prelim UoM Consumer Sentiment,USD,3,75.1,72.9
2013.01.18USDPrelim UoM Inflation Expectations,1/18/13 14:55,FALSE,Prelim UoM Inflation Expectations,USD,1," ",3.2%

