Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.03.31GBPGfK Consumer Confidence,3/31/20 0:01,FALSE,GfK Consumer Confidence,GBP,1,-14,-7
2020.03.31JPYUnemployment Rate,3/31/20 0:30,FALSE,Unemployment Rate,JPY,1,2.4%,2.4%
2020.03.31JPYPrelim Industrial Production m m,3/31/20 0:50,FALSE,Prelim Industrial Production m/m,JPY,1,0.0%,1.0%
2020.03.31JPYRetail Sales y y,3/31/20 0:50,FALSE,Retail Sales y/y,JPY,1,-1.5%,-0.4%
2020.03.31NZDANZ Business Confidence,3/31/20 1:00,FALSE,ANZ Business Confidence,NZD,3," ",-19.4
2020.03.31AUDPrivate Sector Credit m m,3/31/20 1:30,FALSE,Private Sector Credit m/m,AUD,1,0.3%,0.4%
2020.03.31CNYManufacturing PMI,3/31/20 2:00,FALSE,Manufacturing PMI,CNY,3,44.9,35.7
2020.03.31CNYNon-Manufacturing PMI,3/31/20 2:00,FALSE,Non-Manufacturing PMI,CNY,2,42.1,29.6
2020.03.31JPYHousing Starts y y,3/31/20 6:00,FALSE,Housing Starts y/y,JPY,1,-14.6%,-10.1%
2020.03.31EURGerman Import Prices m m,3/31/20 7:00,FALSE,German Import Prices m/m,EUR,1,-0.3%,-0.4%
2020.03.31GBPCurrent Account,3/31/20 7:00,FALSE,Current Account,GBP,2,-7.0B,-19.9B
2020.03.31GBPFinal GDP q q,3/31/20 7:00,FALSE,Final GDP q/q,GBP,1,0.0%,0.0%
2020.03.31GBPRevised Business Investment q q,3/31/20 7:00,FALSE,Revised Business Investment q/q,GBP,1,-1.0%,-1.0%
2020.03.31CHFRetail Sales y y,3/31/20 7:30,FALSE,Retail Sales y/y,CHF,1,0.0%,0.0%
2020.03.31EURFrench Consumer Spending m m,3/31/20 7:45,FALSE,French Consumer Spending m/m,EUR,1,-0.7%,-1.2%
2020.03.31EURFrench Prelim CPI m m,3/31/20 7:45,FALSE,French Prelim CPI m/m,EUR,1,-0.4%,0.0%
2020.03.31EURGerman Unemployment Change,3/31/20 8:55,FALSE,German Unemployment Change,EUR,1,23K,-8K
2020.03.31EURCPI Flash Estimate y y,3/31/20 10:00,FALSE,CPI Flash Estimate y/y,EUR,1,0.8%,1.2%
2020.03.31EURCore CPI Flash Estimate y y,3/31/20 10:00,FALSE,Core CPI Flash Estimate y/y,EUR,1,1.1%,1.2%
2020.03.31EURItalian Prelim CPI m m,3/31/20 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,0.1%,-0.1%
2020.03.31EURItalian 10-y Bond Auction,3/31/20 10:14,FALSE,Italian 10-y Bond Auction,EUR,1," ",1.29|1.5
2020.03.31CADGDP m m,3/31/20 13:30,FALSE,GDP m/m,CAD,2,0.1%,0.3%
2020.03.31CADIPPI m m,3/31/20 13:30,FALSE,IPPI m/m,CAD,1,-0.2%,-0.3%
2020.03.31CADRMPI m m,3/31/20 13:30,FALSE,RMPI m/m,CAD,1,-2.0%,-2.3%
2020.03.31USDFed Announcement,3/31/20 13:30,FALSE,Fed Announcement,USD,3," "," "
2020.03.31USDS&P CS Composite-20 HPI y y,3/31/20 14:00,FALSE,S&P/CS Composite-20 HPI y/y,USD,1,3.4%,2.8%
2020.03.31USDChicago PMI,3/31/20 14:45,FALSE,Chicago PMI,USD,2,44.1,49.0
2020.03.31USDCB Consumer Confidence,3/31/20 15:00,FALSE,CB Consumer Confidence,USD,3,115.1,132.6
2020.03.31AUDAIG Manufacturing Index,3/31/20 22:30,FALSE,AIG Manufacturing Index,AUD,1," ",44.3
2020.03.31USDPresident Trump Speaks,3/31/20 22:30,FALSE,President Trump Speaks,USD,3," "," "

