Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.12.01USDTotal Vehicle Sales,12/1/16 0:00,TRUE,Total Vehicle Sales,USD,1,17.9M,18.3M
2016.12.01USDWards Total Vehicle Sales,12/1/16 0:00,TRUE,Wards Total Vehicle Sales,USD,1,17.7M,17.8M
2016.12.01AUDPrivate Capital Expenditure q q,12/1/16 0:30,FALSE,Private Capital Expenditure q/q,AUD,3,-2.8%,-5.2%
2016.12.01JPYFinal Manufacturing PMI,12/1/16 0:30,FALSE,Final Manufacturing PMI,JPY,1,51.1,51.1
2016.12.01CNYManufacturing PMI,12/1/16 1:00,FALSE,Manufacturing PMI,CNY,3,51.0,51.2
2016.12.01CNYNon-Manufacturing PMI,12/1/16 1:00,FALSE,Non-Manufacturing PMI,CNY,2," ",54.0
2016.12.01CNYCaixin Manufacturing PMI,12/1/16 1:45,FALSE,Caixin Manufacturing PMI,CNY,3,50.9,51.2
2016.12.01JPY10-y Bond Auction,12/1/16 3:45,FALSE,10-y Bond Auction,JPY,1," ",-0.06|4.4
2016.12.01AUDCommodity Prices y y,12/1/16 5:30,FALSE,Commodity Prices y/y,AUD,1," ",15.3%
2016.12.01GBPNationwide HPI m m,12/1/16 6:59,FALSE,Nationwide HPI m/m,GBP,1,0.2%,0.0%
2016.12.01CHFRetail Sales y y,12/1/16 8:15,FALSE,Retail Sales y/y,CHF,1,-2.0%,-2.1%
2016.12.01EURSpanish Manufacturing PMI,12/1/16 8:15,FALSE,Spanish Manufacturing PMI,EUR,2,53.7,53.3
2016.12.01CHFManufacturing PMI,12/1/16 8:30,FALSE,Manufacturing PMI,CHF,1,54.5,54.7
2016.12.01EURItalian Manufacturing PMI,12/1/16 8:45,FALSE,Italian Manufacturing PMI,EUR,1,51.4,50.9
2016.12.01EURFrench Final Manufacturing PMI,12/1/16 8:50,FALSE,French Final Manufacturing PMI,EUR,1,51.5,51.5
2016.12.01EURGerman Final Manufacturing PMI,12/1/16 8:55,FALSE,German Final Manufacturing PMI,EUR,1,54.4,54.4
2016.12.01EURFinal Manufacturing PMI,12/1/16 9:00,FALSE,Final Manufacturing PMI,EUR,1,53.7,53.7
2016.12.01EURItalian Monthly Unemployment Rate,12/1/16 9:00,FALSE,Italian Monthly Unemployment Rate,EUR,1,11.6%,11.7%
2016.12.01GBPFinal Manufacturing PMI,12/1/16 9:30,FALSE,Final Manufacturing PMI,GBP,3,54.4,54.2
2016.12.01EURSpanish 10-y Bond Auction,12/1/16 9:49,FALSE,Spanish 10-y Bond Auction,EUR,1," ",1.50|1.7
2016.12.01EURUnemployment Rate,12/1/16 10:00,FALSE,Unemployment Rate,EUR,1,10.0%,9.9%
2016.12.01USDChallenger Job Cuts y y,12/1/16 12:30,FALSE,Challenger Job Cuts y/y,USD,1," ",-39.1%
2016.12.01USDUnemployment Claims,12/1/16 13:30,FALSE,Unemployment Claims,USD,3,252K,251K
2016.12.01CADManufacturing PMI,12/1/16 14:30,FALSE,Manufacturing PMI,CAD,1," ",51.1
2016.12.01USDFinal Manufacturing PMI,12/1/16 14:45,FALSE,Final Manufacturing PMI,USD,1,53.9,53.9
2016.12.01USDConstruction Spending m m,12/1/16 15:00,FALSE,Construction Spending m/m,USD,1,0.6%,0.0%
2016.12.01USDISM Manufacturing PMI,12/1/16 15:00,FALSE,ISM Manufacturing PMI,USD,3,52.1,51.9
2016.12.01USDISM Manufacturing Prices,12/1/16 15:00,FALSE,ISM Manufacturing Prices,USD,1,52.0,54.5
2016.12.01USDNatural Gas Storage,12/1/16 15:30,FALSE,Natural Gas Storage,USD,1,-52B,-2B
2016.12.01JPYMonetary Base y y,12/1/16 23:50,FALSE,Monetary Base y/y,JPY,1,23.2%,22.1%

