Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.06.30EUREurogroup Meetings,6/30/15 0:00,TRUE,Eurogroup Meetings,EUR,3," "," "
2015.06.30AUDHIA New Home Sales m m,6/30/15 2:00,FALSE,HIA New Home Sales m/m,AUD,1," ",0.6%
2015.06.30NZDANZ Business Confidence,6/30/15 2:00,FALSE,ANZ Business Confidence,NZD,3," ",15.7
2015.06.30AUDPrivate Sector Credit m m,6/30/15 2:30,FALSE,Private Sector Credit m/m,AUD,1,0.5%,0.3%
2015.06.30JPYAverage Cash Earnings y y,6/30/15 2:30,FALSE,Average Cash Earnings y/y,JPY,2,0.7%,0.7%
2015.06.30JPYHousing Starts y y,6/30/15 6:00,FALSE,Housing Starts y/y,JPY,1,6.2%,0.4%
2015.06.30EURGerman Retail Sales m m,6/30/15 7:00,FALSE,German Retail Sales m/m,EUR,2,0.0%,1.3%
2015.06.30EURFrench Consumer Spending m m,6/30/15 7:45,FALSE,French Consumer Spending m/m,EUR,1,0.3%,0.1%
2015.06.30CHFKOF Economic Barometer,6/30/15 8:00,FALSE,KOF Economic Barometer,CHF,2,93.7,92.7
2015.06.30EURGerman Unemployment Change,6/30/15 8:55,FALSE,German Unemployment Change,EUR,2,-5K,-5K
2015.06.30EURItalian Monthly Unemployment Rate,6/30/15 9:00,FALSE,Italian Monthly Unemployment Rate,EUR,1,12.5%,12.4%
2015.06.30GBPCurrent Account,6/30/15 9:30,FALSE,Current Account,GBP,3,-23.7B,-28.9B
2015.06.30GBPFinal GDP q q,6/30/15 9:30,FALSE,Final GDP q/q,GBP,2,0.4%,0.3%
2015.06.30GBPIndex of Services 3m 3m,6/30/15 9:30,FALSE,Index of Services 3m/3m,GBP,1,0.5%,0.4%
2015.06.30GBPRevised Business Investment q q,6/30/15 9:30,FALSE,Revised Business Investment q/q,GBP,1,1.8%,1.7%
2015.06.30AUDRBA Gov Stevens Speaks,6/30/15 9:40,FALSE,RBA Gov Stevens Speaks,AUD,3," "," "
2015.06.30EURCPI Flash Estimate y y,6/30/15 10:00,FALSE,CPI Flash Estimate y/y,EUR,2,0.2%,0.3%
2015.06.30EURCore CPI Flash Estimate y y,6/30/15 10:00,FALSE,Core CPI Flash Estimate y/y,EUR,2,0.8%,0.9%
2015.06.30EURItalian Prelim CPI m m,6/30/15 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,0.3%,0.1%
2015.06.30EURUnemployment Rate,6/30/15 10:00,FALSE,Unemployment Rate,EUR,2,11.1%,11.1%
2015.06.30EURItalian 10-y Bond Auction,6/30/15 10:26,FALSE,Italian 10-y Bond Auction,EUR,1," ",1.83|1.4
2015.06.30GBPMPC Member Haldane Speaks,6/30/15 12:00,FALSE,MPC Member Haldane Speaks,GBP,2," "," "
2015.06.30CADGDP m m,6/30/15 13:30,FALSE,GDP m/m,CAD,3,0.1%,-0.2%
2015.06.30USDS&P CS Composite-20 HPI y y,6/30/15 14:00,FALSE,S&P/CS Composite-20 HPI y/y,USD,1,5.3%,5.0%
2015.06.30USDChicago PMI,6/30/15 14:45,FALSE,Chicago PMI,USD,2,50.2,46.2
2015.06.30USDCB Consumer Confidence,6/30/15 15:00,FALSE,CB Consumer Confidence,USD,3,97.1,94.6

