Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.05.23EUREU Economic Summit,5/23/12 0:00,TRUE,EU Economic Summit,EUR,3," "," "
2012.05.23JPYTrade Balance,5/23/12 0:50,FALSE,Trade Balance,JPY,2,-0.60T,-0.62T
2012.05.23AUDCB Leading Index m m,5/23/12 1:00,FALSE,CB Leading Index m/m,AUD,2," ",0.0%
2012.05.23AUDMI Leading Index m m,5/23/12 1:30,FALSE,MI Leading Index m/m,AUD,2," ",0.0%
2012.05.23JPYMonetary Policy Statement,5/23/12 3:37,FALSE,Monetary Policy Statement,JPY,3," "," "
2012.05.23JPYOvernight Call Rate,5/23/12 3:37,FALSE,Overnight Call Rate,JPY,3,<0.10%,<0.10%
2012.05.23JPYBOJ Press Conference,5/23/12 8:31,FALSE,BOJ Press Conference,JPY,3," "," "
2012.05.23EURCurrent Account,5/23/12 9:00,FALSE,Current Account,EUR,2,4.7B,-1.2B
2012.05.23GBPMPC Asset Purchase Facility Votes,5/23/12 9:30,FALSE,MPC Asset Purchase Facility Votes,GBP,3,1-0-8,1-0-8
2012.05.23GBPMPC Official Bank Rate Votes,5/23/12 9:30,FALSE,MPC Official Bank Rate Votes,GBP,3,0-0-9,0-0-9
2012.05.23GBPRetail Sales m m,5/23/12 9:30,FALSE,Retail Sales m/m,GBP,3,-0.8%,2.0%
2012.05.23EURIndustrial New Orders m m,5/23/12 10:01,FALSE,Industrial New Orders m/m,EUR,2,-0.1%,-0.4%
2012.05.23GBPMPC Member Bean Speaks,5/23/12 10:15,FALSE,MPC Member Bean Speaks,GBP,2," "," "
2012.05.23EURGerman Buba Monthly Report,5/23/12 11:00,FALSE,German Buba Monthly Report,EUR,1," "," "
2012.05.23GBPCBI Industrial Order Expectations,5/23/12 11:00,FALSE,CBI Industrial Order Expectations,GBP,2,-9,-8
2012.05.23CADCore Retail Sales m m,5/23/12 13:30,FALSE,Core Retail Sales m/m,CAD,3,0.5%,0.4%
2012.05.23CADLeading Index m m,5/23/12 13:30,FALSE,Leading Index m/m,CAD,1,0.3%,0.3%
2012.05.23CADRetail Sales m m,5/23/12 13:30,FALSE,Retail Sales m/m,CAD,2,0.4%,-0.2%
2012.05.23USDHPI m m,5/23/12 15:00,FALSE,HPI m/m,USD,1,0.4%,0.3%
2012.05.23USDNew Home Sales,5/23/12 15:00,FALSE,New Home Sales,USD,3,335K,332K
2012.05.23USDCrude Oil Inventories,5/23/12 15:30,FALSE,Crude Oil Inventories,USD,2,0.8M,2.1M
2012.05.23NZDTrade Balance,5/23/12 23:45,FALSE,Trade Balance,NZD,2,445M,186M

