Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.10.02CNYBank Holiday,10/2/19 0:00,TRUE,Bank Holiday,CNY,4," "," "
2019.10.02GBPBRC Shop Price Index y y,10/2/19 0:01,FALSE,BRC Shop Price Index y/y,GBP,1," ",-0.4%
2019.10.02JPYMonetary Base y y,10/2/19 0:50,FALSE,Monetary Base y/y,JPY,1,3.1%,2.8%
2019.10.02JPYConsumer Confidence,10/2/19 6:00,FALSE,Consumer Confidence,JPY,1,38.2,37.1
2019.10.02CHFCPI m m,10/2/19 7:30,FALSE,CPI m/m,CHF,1,0.1%,0.0%
2019.10.02EURSpanish Unemployment Change,10/2/19 8:00,FALSE,Spanish Unemployment Change,EUR,1,37.6K,54.4K
2019.10.02GBPConstruction PMI,10/2/19 9:30,FALSE,Construction PMI,GBP,1,45.0,45.0
2019.10.02USDADP Non-Farm Employment Change,10/2/19 13:15,FALSE,ADP Non-Farm Employment Change,USD,3,140K,157K
2019.10.02USDCrude Oil Inventories,10/2/19 15:30,FALSE,Crude Oil Inventories,USD,3,2.0M,2.4M
2019.10.02USDFOMC Member Williams Speaks,10/2/19 15:50,FALSE,FOMC Member Williams Speaks,USD,2," "," "
2019.10.02AUDAIG Services Index,10/2/19 23:30,FALSE,AIG Services Index,AUD,1," ",51.4

