Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.11.28EURGerman Prelim CPI m m,11/28/19 0:00,TRUE,German Prelim CPI m/m,EUR,2,-0.7%,0.1%
2019.11.28NZDANZ Business Confidence,11/28/19 0:00,FALSE,ANZ Business Confidence,NZD,3," ",-42.4
2019.11.28USDBank Holiday,11/28/19 0:00,TRUE,Bank Holiday,USD,4," "," "
2019.11.28AUDPrivate Capital Expenditure q q,11/28/19 0:30,FALSE,Private Capital Expenditure q/q,AUD,3,0.0%,-0.6%
2019.11.28JPYBOJ Gov Kuroda Speaks,11/28/19 4:30,FALSE,BOJ Gov Kuroda Speaks,JPY,3," "," "
2019.11.28CHFGDP q q,11/28/19 6:45,FALSE,GDP q/q,CHF,1,0.1%,0.3%
2019.11.28GBPNationwide HPI m m,11/28/19 7:00,FALSE,Nationwide HPI m/m,GBP,1,0.1%,0.2%
2019.11.28EURSpanish Flash CPI y y,11/28/19 8:00,FALSE,Spanish Flash CPI y/y,EUR,1,0.2%,0.1%
2019.11.28EURM3 Money Supply y y,11/28/19 9:00,FALSE,M3 Money Supply y/y,EUR,1,5.5%,5.6%
2019.11.28EURPrivate Loans y y,11/28/19 9:00,FALSE,Private Loans y/y,EUR,1,3.5%,3.4%
2019.11.28EURItalian 10-y Bond Auction,11/28/19 10:19,FALSE,Italian 10-y Bond Auction,EUR,1," ",1.06|1.3
2019.11.28CADCurrent Account,11/28/19 13:30,FALSE,Current Account,CAD,2,-9.5B,-6.7B
2019.11.28NZDBuilding Consents m m,11/28/19 21:45,FALSE,Building Consents m/m,NZD,1," ",7.4%
2019.11.28JPYTokyo Core CPI y y,11/28/19 23:30,FALSE,Tokyo Core CPI y/y,JPY,1,0.6%,0.5%
2019.11.28JPYUnemployment Rate,11/28/19 23:30,FALSE,Unemployment Rate,JPY,1,2.4%,2.4%
2019.11.28JPYPrelim Industrial Production m m,11/28/19 23:50,FALSE,Prelim Industrial Production m/m,JPY,1,-2.0%,1.7%

