Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.10.11AllIMF Meetings,10/11/12 0:00,TRUE,IMF Meetings,All,2," "," "
2012.10.11JPYBank Lending y y,10/11/12 0:50,FALSE,Bank Lending y/y,JPY,1," ",0.8%
2012.10.11JPYCore Machinery Orders m m,10/11/12 0:50,FALSE,Core Machinery Orders m/m,JPY,2,-2.4%,4.6%
2012.10.11JPYMonetary Policy Meeting Minutes,10/11/12 0:50,FALSE,Monetary Policy Meeting Minutes,JPY,2," "," "
2012.10.11AUDMI Inflation Expectations,10/11/12 1:00,FALSE,MI Inflation Expectations,AUD,2," ",2.4%
2012.10.11AUDEmployment Change,10/11/12 1:30,FALSE,Employment Change,AUD,3,5.1K,-9.1K
2012.10.11AUDUnemployment Rate,10/11/12 1:30,FALSE,Unemployment Rate,AUD,3,5.3%,5.1%
2012.10.11JPY30-y Bond Auction,10/11/12 4:45,FALSE,30-y Bond Auction,JPY,1," ",1.90|4.5
2012.10.11JPYConsumer Confidence,10/11/12 6:00,FALSE,Consumer Confidence,JPY,1,41.2,40.5
2012.10.11EURGerman Final CPI m m,10/11/12 7:00,FALSE,German Final CPI m/m,EUR,1,0.0%,0.0%
2012.10.11EURFrench Final CPI m m,10/11/12 7:45,FALSE,French Final CPI m/m,EUR,1,0.1%,0.7%
2012.10.11USDFOMC Member Yellen Speaks,10/11/12 8:30,FALSE,FOMC Member Yellen Speaks,USD,2," "," "
2012.10.11EURECB Monthly Bulletin,10/11/12 9:00,FALSE,ECB Monthly Bulletin,EUR,2," "," "
2012.10.11CADNHPI m m,10/11/12 13:30,FALSE,NHPI m/m,CAD,2,0.2%,0.1%
2012.10.11CADTrade Balance,10/11/12 13:30,FALSE,Trade Balance,CAD,3,-1.8B,-2.5B
2012.10.11USDImport Prices m m,10/11/12 13:30,FALSE,Import Prices m/m,USD,2,0.7%,1.1%
2012.10.11USDTrade Balance,10/11/12 13:30,FALSE,Trade Balance,USD,3,-44.1B,-42.5B
2012.10.11USDUnemployment Claims,10/11/12 13:30,FALSE,Unemployment Claims,USD,3,368K,369K
2012.10.11USDFOMC Member Stein Speaks,10/11/12 15:00,FALSE,FOMC Member Stein Speaks,USD,2," "," "
2012.10.11USDNatural Gas Storage,10/11/12 15:30,FALSE,Natural Gas Storage,USD,1,79B,77B
2012.10.11USDCrude Oil Inventories,10/11/12 16:00,FALSE,Crude Oil Inventories,USD,2,1.3M,-0.5M
2012.10.11USD30-y Bond Auction,10/11/12 18:00,FALSE,30-y Bond Auction,USD,1," ",2.90|2.7

