Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2023.02.27AUDCompany Operating Profits q q,2/27/23 0:30,FALSE,Company Operating Profits q/q,AUD,1,1.8%,-11.5%
2023.02.27JPYBOJ Gov-Designate Ueda Speaks,2/27/23 4:10,FALSE,BOJ Gov-Designate Ueda Speaks,JPY,3," "," "
2023.02.27EURM3 Money Supply y y,2/27/23 9:00,FALSE,M3 Money Supply y/y,EUR,1,3.9%,4.1%
2023.02.27EURPrivate Loans y y,2/27/23 9:00,FALSE,Private Loans y/y,EUR,1,3.9%,3.8%
2023.02.27GBPMPC Member Broadbent Speaks,2/27/23 9:00,FALSE,MPC Member Broadbent Speaks,GBP,2," "," "
2023.02.27CADCurrent Account,2/27/23 13:30,FALSE,Current Account,CAD,1,-11.0B,-8.4B
2023.02.27USDCore Durable Goods Orders m m,2/27/23 13:30,FALSE,Core Durable Goods Orders m/m,USD,2,0.1%,-0.2%
2023.02.27USDDurable Goods Orders m m,2/27/23 13:30,FALSE,Durable Goods Orders m/m,USD,2,-3.7%,5.1%
2023.02.27USDPending Home Sales m m,2/27/23 15:00,FALSE,Pending Home Sales m/m,USD,2,0.9%,1.1%
2023.02.27USDFOMC Member Jefferson Speaks,2/27/23 15:30,FALSE,FOMC Member Jefferson Speaks,USD,1," "," "
2023.02.27JPYPrelim Industrial Production m m,2/27/23 23:50,FALSE,Prelim Industrial Production m/m,JPY,1,-2.9%,0.3%
2023.02.27JPYRetail Sales y y,2/27/23 23:50,FALSE,Retail Sales y/y,JPY,1,4.2%,3.8%

